uf,cod_uf,cod_mun,municipio,pop
BA,29,32408,Uibaí,14483
BA,29,32457,Umburanas,19055
BA,29,32507,Una,22105
BA,29,32606,Urandi,17301
BA,29,32705,Uruçuca,21849
BA,29,32804,Utinga,19593
BA,29,32903,Valença,97305
BA,29,33000,Valente,27906
BA,29,33059,Várzea da Roça,14729
BA,29,33109,Várzea do Poço,9416
BA,29,33158,Várzea Nova,13470
BA,29,33174,Varzedo,9363
BA,29,33208,Vera Cruz,42650
BA,29,33257,Vereda,6696
BA,29,33307,Vitória da Conquista,343230
BA,29,33406,Wagner,9731
BA,29,33455,Wanderley,13008
BA,29,33505,Wenceslau Guimarães,22530
BA,29,33604,Xique-Xique,48316
MG,31,00104,Abadia dos Dourados,7015
MG,31,00203,Abaeté,23535
MG,31,00302,Abre Campo,13719
MG,31,00401,Acaiaca,4056
MG,31,00500,Açucena,10140
MG,31,00609,Água Boa,14686
MG,31,00708,Água Comprida,2064
MG,31,00807,Aguanil,4370
MG,31,00906,Águas Formosas,19307
MG,31,01003,Águas Vermelhas,13447
MG,31,01102,Aimorés,25694
MG,31,01201,Aiuruoca,6240
MG,31,01300,Alagoa,2760
MG,31,01409,Albertina,3033
MG,31,01508,Além Paraíba,35720
MG,31,01607,Alfenas,78712
MG,31,01631,Alfredo Vasconcelos,6639
MG,31,01706,Almenara,41296
MG,31,01805,Alpercata,7478
MG,31,01904,Alpinópolis,19630
MG,31,02001,Alterosa,14434
MG,31,02050,Alto Caparaó,5702
MG,31,53509,Alto Jequitibá,8528
MG,31,02100,Alto Rio Doce,11896
MG,31,02209,Alvarenga,4292
MG,31,02308,Alvinópolis,15619
MG,31,02407,Alvorada de Minas,3666
MG,31,02506,Amparo do Serra,4971
MG,31,02605,Andradas,40092
MG,31,02803,Andrelândia,12507
MG,31,02852,Angelândia,8460
MG,31,02902,Antônio Carlos,11560
MG,31,03009,Antônio Dias,9685
MG,31,03108,Antônio Prado de Minas,1677
MG,31,03207,Araçaí,2352
MG,31,03306,Aracitaba,2112
MG,31,03405,Araçuaí,37270
MG,31,03504,Araguari,116267
MG,31,03603,Arantina,2880
MG,31,03702,Araponga,8501
MG,31,03751,Araporã,6657
MG,31,03801,Arapuá,2875
MG,31,03900,Araújos,8768
MG,31,04007,Araxá,102238
MG,31,04106,Arceburgo,10373
MG,31,04205,Arcos,39249
MG,31,04304,Areado,14740
MG,31,04403,Argirita,2890
MG,31,04452,Aricanduva,5118
MG,31,04502,Arinos,18221
MG,31,04601,Astolfo Dutra,13937
MG,31,04700,Ataléia,14039
MG,31,04809,Augusto de Lima,5041
MG,31,04908,Baependi,19186
MG,31,05004,Baldim,8071
MG,31,05103,Bambuí,23850
MG,31,05202,Bandeira,5019
MG,31,05301,Bandeira do Sul,5674
MG,31,05400,Barão de Cocais,31270
MG,31,05509,Barão de Monte Alto,5706
MG,31,05608,Barbacena,134924
MG,31,05707,Barra Longa,5799
MG,31,05905,Barroso,20693
MG,31,06002,Bela Vista de Minas,10381
MG,31,06101,Belmiro Braga,3501
MG,31,06200,Belo Horizonte,2502557
MG,31,06309,Belo Oriente,25619
MG,31,06408,Belo Vale,7816
MG,31,06507,Berilo,12431
MG,31,06655,Berizal,4661
MG,31,06606,Bertópolis,4664
MG,31,06705,Betim,417307
MG,31,06804,Bias Fortes,3685
MG,31,06903,Bicas,14413
MG,31,07000,Biquinhas,2640
MG,31,07109,Boa Esperança,40287
MG,31,07208,Bocaina de Minas,5174
MG,31,07307,Bocaiúva,49600
MG,31,07406,Bom Despacho,49236
MG,31,07505,Bom Jardim de Minas,6653
MG,31,07604,Bom Jesus da Penha,4150
MG,31,07703,Bom Jesus do Amparo,5923
MG,31,07802,Bom Jesus do Galho,15542
MG,31,07901,Bom Repouso,10767
MG,31,08008,Bom Sucesso,17858
MG,31,08107,Bonfim,7016
MG,31,08206,Bonfinópolis de Minas,5831
MG,31,08255,Bonito de Minas,10669
MG,31,08305,Borda da Mata,18682
MG,31,08404,Botelhos,15324
MG,31,08503,Botumirim,6574
MG,31,08701,Brás Pires,4604
MG,31,08552,Brasilândia de Minas,15727
MG,31,08602,Brasília de Minas,32564
MG,31,08909,Brasópolis,14934
MG,31,08800,Braúnas,5045
MG,31,09006,Brumadinho,37857
MG,31,09105,Bueno Brandão,11223
MG,31,09204,Buenópolis,10589
MG,31,09253,Bugre,4134
MG,31,09303,Buritis,24351
MG,31,09402,Buritizeiro,28163
MG,31,09451,Cabeceira Grande,6861
MG,31,09501,Cabo Verde,14298
MG,31,09600,Cachoeira da Prata,3721
MG,31,09709,Cachoeira de Minas,11567
MG,31,02704,Cachoeira de Pajeú,9410
MG,31,09808,Cachoeira Dourada,2661
MG,31,09907,Caetanópolis,11170
MG,31,10004,Caeté,43739
MG,31,10103,Caiana,5354
MG,31,10202,Cajuri,4121
MG,31,10301,Caldas,14396
MG,31,10400,Camacho,3109
MG,31,10509,Camanducaia,21955
MG,31,10608,Cambuí,28669
MG,31,10707,Cambuquira,13026
MG,31,10806,Campanário,3733
MG,31,10905,Campanha,16431
MG,31,11002,Campestre,21392
MG,31,11101,Campina Verde,20022
MG,31,11150,Campo Azul,3843
MG,31,11200,Campo Belo,54076
MG,31,11309,Campo do Meio,11856
MG,31,11408,Campo Florido,7675
MG,31,11507,Campos Altos,15186
MG,31,11606,Campos Gerais,28879
MG,31,11903,Cana Verde,5737
MG,31,11705,Canaã,4713
MG,31,11804,Canápolis,12005
MG,31,12000,Candeias,15108
MG,31,12059,Cantagalo,4464
MG,31,12109,Caparaó,5454
MG,31,12208,Capela Nova,4825
MG,31,12307,Capelinha,37330
MG,31,12406,Capetinga,7185
MG,31,12505,Capim Branco,9537
MG,31,12604,Capinópolis,16112
MG,31,12653,Capitão Andrade,5317
MG,31,12703,Capitão Enéas,15074
MG,31,12802,Capitólio,8612
MG,31,12901,Caputira,9392
MG,31,13008,Caraí,23571
MG,31,13107,Caranaíba,3319
MG,31,13206,Carandaí,25044
MG,31,13305,Carangola,33463
MG,31,13404,Caratinga,90782
MG,31,13503,Carbonita,9507
MG,31,13602,Careaçu,6684
MG,31,13701,Carlos Chagas,19971
MG,31,13800,Carmésia,2600
MG,31,13909,Carmo da Cachoeira,12302
MG,31,14006,Carmo da Mata,11475
MG,31,14105,Carmo de Minas,14645
MG,31,14204,Carmo do Cajuru,21735
MG,31,14303,Carmo do Paranaíba,30782
MG,31,14402,Carmo do Rio Claro,21338
MG,31,14501,Carmópolis de Minas,18619
MG,31,14550,Carneirinho,9985
MG,31,14600,Carrancas,4096
MG,31,14709,Carvalhópolis,3544
MG,31,14808,Carvalhos,4633
MG,31,14907,Casa Grande,2308
MG,31,15003,Cascalho Rico,3037
MG,31,15102,Cássia,18014
MG,31,15300,Cataguases,74171
MG,31,15359,Catas Altas,5230
MG,31,15409,Catas Altas da Noruega,3638
MG,31,15458,Catuji,6683
MG,31,15474,Catuti,5174
MG,31,15508,Caxambu,22231
MG,31,15607,Cedro do Abaeté,1218
MG,31,15706,Central de Minas,7072
MG,31,15805,Centralina,10604
MG,31,15904,Chácara,3042
MG,31,16001,Chalé,5817
MG,31,16100,Chapada do Norte,15657
MG,31,16159,Chapada Gaúcha,12495
MG,31,16209,Chiador,2807
MG,31,16308,Cipotânea,6832
MG,31,16407,Claraval,4801
MG,31,16506,Claro dos Poções,7862
MG,31,16605,Cláudio,27827
MG,31,16704,Coimbra,7480
MG,31,16803,Coluna,9178
MG,31,16902,Comendador Gomes,3116
MG,31,17009,Comercinho,7835
MG,31,17108,Conceição da Aparecida,10302
MG,31,15201,Conceição da Barra de Minas,4053
MG,31,17306,Conceição das Alagoas,26018
MG,31,17207,Conceição das Pedras,2849
MG,31,17405,Conceição de Ipanema,4627
MG,31,17504,Conceição do Mato Dentro,18198
MG,31,17603,Conceição do Pará,5460
MG,31,17702,Conceição do Rio Verde,13617
MG,31,17801,Conceição dos Ouros,11262
MG,31,17836,Cônego Marinho,7564
MG,31,17876,Confins,6478
MG,31,17900,Congonhal,11464
MG,31,18007,Congonhas,52827
MG,31,18106,Congonhas do Norte,5118
MG,31,18205,Conquista,6895
MG,31,18304,Conselheiro Lafaiete,125421
MG,31,18403,Conselheiro Pena,23141
MG,31,18502,Consolação,1804
MG,31,18601,Contagem,648766
MG,31,18700,Coqueiral,9461
MG,31,18809,Coração de Jesus,26974
MG,31,18908,Cordisburgo,8998
MG,31,19005,Cordislândia,3573
MG,31,19104,Corinto,24432
MG,31,19203,Coroaci,10393
MG,31,19302,Coromandel,28456
MG,31,19401,Coronel Fabriciano,109363
MG,31,19500,Coronel Murta,9400
MG,31,19609,Coronel Pacheco,3110
MG,31,19708,Coronel Xavier Chaves,3451
MG,31,19807,Córrego Danta,3391
MG,31,19906,Córrego do Bom Jesus,3811
MG,31,19955,Córrego Fundo,6207
MG,31,20003,Córrego Novo,3032
MG,31,20102,Couto de Magalhães de Minas,4412
MG,31,20151,Crisólita,6525
MG,31,20201,Cristais,12317
MG,31,20300,Cristália,6010
MG,31,20409,Cristiano Otoni,5204
MG,31,20508,Cristina,10484
MG,31,20607,Crucilândia,5014
MG,31,20706,Cruzeiro da Fortaleza,4140
MG,31,20805,Cruzília,15369
MG,31,20839,Cuparaque,4947
MG,31,20870,Curral de Dentro,7491
MG,31,20904,Curvelo,78900
MG,31,21001,Datas,5441
MG,31,21100,Delfim Moreira,8201
MG,31,21209,Delfinópolis,7143
MG,31,21258,Delta,9499
MG,31,21308,Descoberto,5010
MG,31,21407,Desterro de Entre Rios,7298
MG,31,21506,Desterro do Melo,3036
MG,31,21605,Diamantina,47952
MG,31,21704,Diogo de Vasconcelos,3923
MG,31,21803,Dionísio,8463
MG,31,21902,Divinésia,3437
MG,31,22009,Divino,20012
MG,31,22108,Divino das Laranjeiras,5082
MG,31,22207,Divinolândia de Minas,7472
MG,31,22306,Divinópolis,230848
MG,31,22355,Divisa Alegre,6478
MG,31,22405,Divisa Nova,6031
MG,31,22454,Divisópolis,10209
MG,31,22470,Dom Bosco,3844
MG,31,22504,Dom Cavati,5274
MG,31,22603,Dom Joaquim,4616
MG,31,22702,Dom Silvério,5348
MG,31,22801,Dom Viçoso,3073
MG,31,22900,Dona Eusébia,6435
MG,31,23007,Dores de Campos,9956
MG,31,23106,Dores de Guanhães,5328
MG,31,23205,Dores do Indaiá,13983
MG,31,23304,Dores do Turvo,4474
MG,31,23403,Doresópolis,1519
MG,31,23502,Douradoquara,1920
MG,31,23528,Durandé,7818
MG,31,23601,Elói Mendes,27268
MG,31,23700,Engenheiro Caldas,10962
MG,31,23809,Engenheiro Navarro,7362
MG,31,23858,Entre Folhas,5385
MG,31,23908,Entre Rios de Minas,15124
MG,31,24005,Ervália,18868
MG,31,24104,Esmeraldas,67208
MG,31,24203,Espera Feliz,24469
MG,31,24302,Espinosa,32151
MG,31,24401,Espírito Santo do Dourado,4670
MG,31,24500,Estiva,11371
MG,31,24609,Estrela Dalva,2471
MG,31,24708,Estrela do Indaiá,3596
MG,31,24807,Estrela do Sul,7897
MG,31,24906,Eugenópolis,11169
MG,31,25002,Ewbank da Câmara,3927
MG,31,25101,Extrema,33082
MG,31,25200,Fama,2423
MG,31,25309,Faria Lemos,3396
MG,31,25408,Felício dos Santos,5081
MG,31,25606,Felisburgo,7338
MG,31,25705,Felixlândia,15078
MG,31,25804,Fernandes Tourinho,3304
MG,31,25903,Ferros,10611
MG,31,25952,Fervedouro,10936
MG,31,26000,Florestal,7209
MG,31,26109,Formiga,68040
MG,31,26208,Formoso,9067
MG,31,26307,Fortaleza de Minas,4357
MG,31,26406,Fortuna de Minas,2893
MG,31,26505,Francisco Badaró,10550
MG,31,26604,Francisco Dumont,5160
MG,31,26703,Francisco Sá,26217
MG,31,26752,Franciscópolis,5745
MG,31,26802,Frei Gaspar,6028
MG,31,26901,Frei Inocêncio,9487
MG,31,26950,Frei Lagonegro,3487
MG,31,27008,Fronteira,16399
MG,31,27057,Fronteira dos Vales,4754
MG,31,27073,Fruta de Leite,5809
MG,31,27107,Frutal,57795
MG,31,27206,Funilândia,4196
MG,31,27305,Galiléia,7061
MG,31,27339,Gameleiras,5255
MG,31,27354,Glaucilândia,3130
MG,31,27370,Goiabeira,3279
MG,31,27388,Goianá,3903
MG,31,27404,Gonçalves,4391
MG,31,27503,Gonzaga,6188
MG,31,27602,Gouveia,12048
MG,31,27701,Governador Valadares,278363
MG,31,27800,Grão Mogol,15805
MG,31,27909,Grupiara,1416
MG,31,28006,Guanhães,33562
MG,31,28105,Guapé,14407
MG,31,28204,Guaraciaba,10532
MG,31,28253,Guaraciama,4962
MG,31,28303,Guaranésia,19340
MG,31,28402,Guarani,9014
MG,31,28501,Guarará,3963
MG,31,28600,Guarda-Mor,6738
MG,31,28709,Guaxupé,51911
MG,31,28808,Guidoval,7327
MG,31,28907,Guimarânia,7831
MG,31,29004,Guiricema,8773
MG,31,29103,Gurinhatã,6047
MG,31,29202,Heliodora,6492
MG,31,29301,Iapu,10870
MG,31,29400,Ibertioga,5156
MG,31,29509,Ibiá,24784
MG,31,29608,Ibiaí,8312
MG,31,29657,Ibiracatu,6206
MG,31,29707,Ibiraci,13305
MG,31,29806,Ibirité,173873
MG,31,29905,Ibitiúra de Minas,3520
MG,31,30002,Ibituruna,3000
MG,31,30051,Icaraí de Minas,11633
MG,31,30101,Igarapé,39774
MG,31,30200,Igaratinga,10286
MG,31,30309,Iguatama,8192
MG,31,30408,Ijaci,6348
MG,31,30507,Ilicínea,12217
MG,31,30556,Imbé de Minas,6823
MG,31,30606,Inconfidentes,7290
MG,31,30655,Indaiabira,7526
MG,31,30705,Indianópolis,6693
MG,31,30804,Ingaí,2764
MG,31,30903,Inhapim,24835
MG,31,31000,Inhaúma,6158
MG,31,31109,Inimutaba,7397
MG,31,31158,Ipaba,18068
MG,31,31208,Ipanema,19464
MG,31,31307,Ipatinga,257345
MG,31,31406,Ipiaçu,4269
MG,31,31505,Ipuiúna,10038
MG,31,31604,Iraí de Minas,6886
MG,31,31703,Itabira,117634
MG,31,31802,Itabirinha,11367
MG,31,31901,Itabirito,49768
MG,31,32008,Itacambira,5310
MG,31,32107,Itacarambi,18383
MG,31,32206,Itaguara,13172
MG,31,32305,Itaipé,12572
MG,31,32404,Itajubá,96020
MG,31,32503,Itamarandiba,34253
MG,31,32602,Itamarati de Minas,4318
MG,31,32701,Itambacuri,23585
MG,31,32800,Itambé do Mato Dentro,2242
MG,31,32909,Itamogi,10535
MG,31,33006,Itamonte,15136
MG,31,33105,Itanhandu,15105
MG,31,33204,Itanhomi,12340
MG,31,33303,Itaobim,21564
MG,31,33402,Itapagipe,14784
MG,31,33501,Itapecerica,22109
MG,31,33600,Itapeva,9436
MG,31,33709,Itatiaiuçu,10781
MG,31,33758,Itaú de Minas,15897
MG,31,33808,Itaúna,91453
MG,31,33907,Itaverava,5758
MG,31,34004,Itinga,15059
MG,31,34103,Itueta,6087
MG,31,34202,Ituiutaba,103333
MG,31,34301,Itumirim,6237
MG,31,34400,Iturama,37700
MG,31,34509,Itutinga,3950
MG,31,34608,Jaboticatubas,19052
MG,31,34707,Jacinto,12537
MG,31,34806,Jacuí,7783
MG,31,34905,Jacutinga,24930
MG,31,35001,Jaguaraçu,3136
MG,31,35050,Jaíba,37054
MG,31,35076,Jampruca,5361
MG,31,35100,Janaúba,70886
MG,31,35209,Januária,68247
MG,31,35308,Japaraíba,4241
MG,31,35357,Japonvar,8643
MG,31,35407,Jeceaba,5294
MG,31,35456,Jenipapo de Minas,7580
MG,31,35506,Jequeri,12946
MG,31,35605,Jequitaí,7975
MG,31,35704,Jequitibá,5313
MG,31,35803,Jequitinhonha,25365
MG,31,35902,Jesuânia,4899
MG,31,36009,Joaíma,15562
MG,31,36108,Joanésia,5143
MG,31,36207,João Monlevade,78583
MG,31,36306,João Pinheiro,48179
MG,31,36405,Joaquim Felício,4607
MG,31,36504,Jordânia,10826
MG,31,36520,José Gonçalves de Minas,4643
MG,31,36553,José Raydan,4793
MG,31,36579,Josenópolis,4830
MG,31,36652,Juatuba,25087
MG,31,36702,Juiz de Fora,555284
MG,31,36801,Juramento,4325
MG,31,36900,Juruaia,10125
MG,31,36959,Juvenília,5861
MG,31,37007,Ladainha,17976
MG,31,37106,Lagamar,7799
MG,31,37205,Lagoa da Prata,50197
MG,31,37304,Lagoa dos Patos,4272
MG,31,37403,Lagoa Dourada,12938
MG,31,37502,Lagoa Formosa,18037
MG,31,37536,Lagoa Grande,9294
MG,31,37601,Lagoa Santa,59770
MG,31,37700,Lajinha,20262
MG,31,37809,Lambari,20671
MG,31,37908,Lamim,3511
MG,31,38005,Laranjal,6799
MG,31,38104,Lassance,6663
MG,31,38203,Lavras,100243
MG,31,38302,Leandro Ferreira,3298
MG,31,38351,Leme do Prado,4983
MG,31,38401,Leopoldina,53145
MG,31,38500,Liberdade,5346
MG,31,38609,Lima Duarte,16829
MG,31,38625,Limeira do Oeste,7383
MG,31,38658,Lontra,8938
MG,31,38674,Luisburgo,6408
MG,31,38682,Luislândia,6710
MG,31,38708,Luminárias,5571
MG,31,38807,Luz,18290
MG,31,38906,Machacalis,7219
MG,31,39003,Machado,41368
MG,31,39102,Madre de Deus de Minas,5124
MG,31,39201,Malacacheta,19191
MG,31,39250,Mamonas,6591
MG,31,39300,Manga,19622
MG,31,39409,Manhuaçu,86844
MG,31,39508,Manhumirim,22577
MG,31,39607,Mantena,28061
MG,31,39805,Mar de Espanha,12572
MG,31,39706,Maravilhas,7744
MG,31,39904,Maria da Fé,14518
MG,31,40001,Mariana,58802
MG,31,40100,Marilac,4275
MG,31,40159,Mário Campos,14624
MG,31,40209,Maripá de Minas,2950
MG,31,40308,Marliéria,4127
MG,31,40407,Marmelópolis,2938
MG,31,40506,Martinho Campos,13314
MG,31,40530,Martins Soares,7968
MG,31,40555,Mata Verde,8425
MG,31,40605,Materlândia,4645
MG,31,40704,Mateus Leme,30155
MG,31,71501,Mathias Lobato,3373
MG,31,40803,Matias Barbosa,14285
MG,31,40852,Matias Cardoso,10822
MG,31,40902,Matipó,18713
MG,31,41009,Mato Verde,12895
MG,31,41108,Matozinhos,36719
MG,31,41207,Matutina,3851
MG,31,41306,Medeiros,3707
MG,31,41405,Medina,21459
MG,31,41504,Mendes Pimentel,6549
MG,31,41603,Mercês,10813
MG,31,41702,Mesquita,5993
MG,31,41801,Minas Novas,31915
MG,31,41900,Minduri,3964
MG,31,42007,Mirabela,13643
MG,31,42106,Miradouro,10759
MG,31,42205,Miraí,14753
MG,31,42254,Miravânia,4832
MG,31,42304,Moeda,4922
MG,31,42403,Moema,7448
MG,31,42502,Monjolos,2352
MG,31,42601,Monsenhor Paulo,8628
MG,31,42700,Montalvânia,15779
MG,31,42809,Monte Alegre de Minas,20856
MG,31,42908,Monte Azul,21990
MG,31,43005,Monte Belo,13444
MG,31,43104,Monte Carmelo,47937
MG,31,43153,Monte Formoso,4897
MG,31,43203,Monte Santo de Minas,21915
MG,31,43401,Monte Sião,23022
MG,31,43302,Montes Claros,394350
MG,31,43450,Montezuma,8041
MG,31,43500,Morada Nova de Minas,8764
MG,31,43609,Morro da Garça,2630
MG,31,43708,Morro do Pilar,3378
MG,31,43807,Munhoz,6304
MG,31,43906,Muriaé,107263
MG,31,44003,Mutum,27494
MG,31,44102,Muzambinho,21017
MG,31,44201,Nacip Raydan,3266
MG,31,44300,Nanuque,41829
MG,31,44359,Naque,6824
MG,31,44375,Natalândia,3379
MG,31,44409,Natércia,4812
MG,31,44508,Nazareno,8478
MG,31,44607,Nepomuceno,26897
MG,31,44656,Ninheira,10301
MG,31,44672,Nova Belém,3559
MG,31,44706,Nova Era,17998
MG,31,44805,Nova Lima,89900
MG,31,44904,Nova Módica,3792
MG,31,45000,Nova Ponte,14484
MG,31,45059,Nova Porteirinha,7636
MG,31,45109,Nova Resende,16429
MG,31,45208,Nova Serrana,89859
MG,31,36603,Nova União,5779
MG,31,45307,Novo Cruzeiro,31803
MG,31,45356,Novo Oriente de Minas,10807
MG,31,45372,Novorizonte,5255
MG,31,45406,Olaria,1913
MG,31,45455,Olhos-d'Água,5808
MG,31,45505,Olímpio Noronha,2722
MG,31,45604,Oliveira,41562
MG,31,45703,Oliveira Fortes,2182
MG,31,45802,Onça de Pitangui,3179
MG,31,45851,Oratórios,4686
MG,31,45877,Orizânia,7831
MG,31,45901,Ouro Branco,38249
MG,31,46008,Ouro Fino,33390
MG,31,46107,Ouro Preto,74036
MG,31,46206,Ouro Verde de Minas,6128
MG,31,46255,Padre Carvalho,6250
MG,31,46305,Padre Paraíso,19971
MG,31,46552,Pai Pedro,6162
MG,31,46404,Paineiras,4677
MG,31,46503,Pains,8351
MG,31,46602,Paiva,1583
MG,31,46701,Palma,6746
MG,31,46750,Palmópolis,6405
MG,31,46909,Papagaios,15274
MG,31,47105,Pará de Minas,91158
MG,31,47006,Paracatu,91027
MG,31,47204,Paraguaçu,21384
MG,31,47303,Paraisópolis,20710
MG,31,47402,Paraopeba,24110
MG,31,47600,Passa Quatro,16353
MG,31,47709,Passa Tempo,8349
MG,31,47501,Passabém,1753
MG,31,47808,Passa-Vinte,2112
MG,31,47907,Passos,113122
MG,31,47956,Patis,5914
MG,31,48004,Patos de Minas,148762
MG,31,48103,Patrocínio,88648
MG,31,48202,Patrocínio do Muriaé,5617
MG,31,48301,Paula Cândido,9654
MG,31,48400,Paulistas,5000
MG,31,48509,Pavão,8739
MG,31,48608,Peçanha,17836
MG,31,48707,Pedra Azul,24683
MG,31,48756,Pedra Bonita,7051
MG,31,48806,Pedra do Anta,3339
MG,31,48905,Pedra do Indaiá,4021
MG,31,49002,Pedra Dourada,2401
MG,31,49101,Pedralva,11623
MG,31,49150,Pedras de Maria da Cruz,11193
MG,31,49200,Pedrinópolis,3650
MG,31,49309,Pedro Leopoldo,62951
MG,31,49408,Pedro Teixeira,1841
MG,31,49507,Pequeri,3323
MG,31,49606,Pequi,4342
MG,31,49705,Perdigão,10416
MG,31,49804,Perdizes,15639
MG,31,49903,Perdões,21239
MG,31,49952,Periquito,7103
MG,31,50000,Pescador,4293
MG,31,50109,Piau,2868
MG,31,50158,Piedade de Caratinga,8008
MG,31,50208,Piedade de Ponte Nova,4203
MG,31,50307,Piedade do Rio Grande,4723
MG,31,50406,Piedade dos Gerais,4927
MG,31,50505,Pimenta,8655
MG,31,50539,Pingo-d'Água,4789
MG,31,50570,Pintópolis,7540
MG,31,50604,Piracema,6570
MG,31,50703,Pirajuba,5534
MG,31,50802,Piranga,17864
MG,31,50901,Piranguçu,5475
MG,31,51008,Piranguinho,8505
MG,31,51107,Pirapetinga,10818
MG,31,51206,Pirapora,56229
MG,31,51305,Piraúba,11101
MG,31,51404,Pitangui,27273
MG,31,51503,Piumhi,34075
MG,31,51602,Planura,11509
MG,31,51701,Poço Fundo,16775
MG,31,51800,Poços de Caldas,163677
MG,31,51909,Pocrane,8940
MG,31,52006,Pompéu,31178
MG,31,52105,Ponte Nova,60005
MG,31,52131,Ponto Chique,4212
MG,31,52170,Ponto dos Volantes,12016
MG,31,52204,Porteirinha,38720
MG,31,52303,Porto Firme,11107
MG,31,52402,Poté,16502
MG,31,52501,Pouso Alegre,143846
MG,31,52600,Pouso Alto,6236
MG,31,52709,Prados,8919
MG,31,52808,Prata,27469
MG,31,52907,Pratápolis,8930
MG,31,53004,Pratinha,3515
MG,31,53103,Presidente Bernardes,5594
MG,31,53202,Presidente Juscelino,3875
MG,31,53301,Presidente Kubitschek,3056
MG,31,53400,Presidente Olegário,19469
MG,31,53608,Prudente de Morais,10388
MG,31,53707,Quartel Geral,3516
MG,31,53806,Queluzito,1947
MG,31,53905,Raposos,16230
MG,31,54002,Raul Soares,24394
MG,31,54101,Recreio,10667
MG,31,54150,Reduto,7023
MG,31,54200,Resende Costa,11478
MG,31,54309,Resplendor,17675
MG,31,54408,Ressaquinha,4834
MG,31,54457,Riachinho,8274
MG,31,54507,Riacho dos Machados,9658
MG,31,54606,Ribeirão das Neves,322659
MG,31,54705,Ribeirão Vermelho,4026
MG,31,54804,Rio Acima,9924
MG,31,54903,Rio Casca,14247
MG,31,55108,Rio do Prado,5316
MG,31,55009,Rio Doce,2600
MG,31,55207,Rio Espera,5929
MG,31,55306,Rio Manso,5684
MG,31,55405,Rio Novo,9050
MG,31,55504,Rio Paranaíba,12398
MG,31,55603,Rio Pardo de Minas,30732
MG,31,55702,Rio Piracicaba,14602
MG,31,55801,Rio Pomba,17939
MG,31,55900,Rio Preto,5517
MG,31,56007,Rio Vermelho,13597
MG,31,56106,Ritápolis,4891
MG,31,56205,Rochedo de Minas,2263
MG,31,56304,Rodeiro,7653
MG,31,56403,Romaria,3657
MG,31,56452,Rosário da Limeira,4525
MG,31,56502,Rubelita,7093
MG,31,56601,Rubim,10330
MG,31,56700,Sabará,134382
MG,31,56809,Sabinópolis,15987
MG,31,56908,Sacramento,25630
MG,31,57005,Salinas,41301
MG,31,57104,Salto da Divisa,7107
MG,31,57203,Santa Bárbara,30169
MG,31,57252,Santa Bárbara do Leste,8107
MG,31,57278,Santa Bárbara do Monte Verde,3037
MG,31,57302,Santa Bárbara do Tugúrio,4617
MG,31,57336,Santa Cruz de Minas,8429
MG,31,57377,Santa Cruz de Salinas,4383
MG,31,57401,Santa Cruz do Escalvado,5003
MG,31,57500,Santa Efigênia de Minas,4622
MG,31,57609,Santa Fé de Minas,4009
MG,31,57658,Santa Helena de Minas,6362
MG,31,57708,Santa Juliana,12939
MG,31,57807,Santa Luzia,216254
MG,31,57906,Santa Margarida,15982
MG,31,58003,Santa Maria de Itabira,10964
MG,31,58102,Santa Maria do Salto,5393
MG,31,58201,Santa Maria do Suaçuí,14869
MG,31,59209,Santa Rita de Caldas,9218
MG,31,59407,Santa Rita de Ibitipoca,3595
MG,31,59308,Santa Rita de Jacutinga,5065
MG,31,59357,Santa Rita de Minas,7042
MG,31,59506,Santa Rita do Itueto,5739
MG,31,59605,Santa Rita do Sapucaí,41425
MG,31,59704,Santa Rosa da Serra,3368
MG,31,59803,Santa Vitória,19389
MG,31,58300,Santana da Vargem,7349
MG,31,58409,Santana de Cataguases,3836
MG,31,58508,Santana de Pirapama,8032
MG,31,58607,Santana do Deserto,4016
MG,31,58706,Santana do Garambéu,2400
MG,31,58805,Santana do Jacaré,4828
MG,31,58904,Santana do Manhuaçu,8844
MG,31,58953,Santana do Paraíso,31604
MG,31,59001,Santana do Riacho,4258
MG,31,59100,Santana dos Montes,3897
MG,31,59902,Santo Antônio do Amparo,18367
MG,31,60009,Santo Antônio do Aventureiro,3659
MG,31,60108,Santo Antônio do Grama,4103
MG,31,60207,Santo Antônio do Itambé,4093
MG,31,60306,Santo Antônio do Jacinto,12008
MG,31,60405,Santo Antônio do Monte,27752
MG,31,60454,Santo Antônio do Retiro,7290
MG,31,60504,Santo Antônio do Rio Abaixo,1816
MG,31,60603,Santo Hipólito,3246
MG,31,60702,Santos Dumont,47559
MG,31,60801,São Bento Abade,5043
MG,31,60900,São Brás do Suaçuí,3712
MG,31,60959,São Domingos das Dores,5661
MG,31,61007,São Domingos do Prata,17798
MG,31,61056,São Félix de Minas,3462
MG,31,61106,São Francisco,56423
MG,31,61205,São Francisco de Paula,6670
MG,31,61304,São Francisco de Sales,6150
MG,31,61403,São Francisco do Glória,5145
MG,31,61502,São Geraldo,11559
MG,31,61601,São Geraldo da Piedade,4289
MG,31,61650,São Geraldo do Baixio,3834
MG,31,61700,São Gonçalo do Abaeté,6780
MG,31,61809,São Gonçalo do Pará,11654
MG,31,61908,São Gonçalo do Rio Abaixo,10588
MG,31,25507,São Gonçalo do Rio Preto,3189
MG,31,62005,São Gonçalo do Sapucaí,25274
MG,31,62104,São Gotardo,34425
MG,31,62203,São João Batista do Glória,7341
